Index,Anime Index,Genre
6373,786,Based on a Light Novel
6374,787,Action
6375,787,Shounen
6376,787,Battle Royale
6377,787,High Stakes Games
6378,787,Play or Die
6379,787,Psychological
6380,787,PVP
6381,787,Stalkers
6382,787,Supernatural
6383,787,Based on a Manga
6384,788,Action
6385,788,Comedy
6386,788,Criminals
6387,788,Europe
6388,788,Italy
6389,788,Thieves
6390,789,Shounen
6391,789,Age Transformation
6392,789,Detectives
6393,789,School Life
6394,789,Time Travel
6395,789,Based on a Manga
6396,790,Shounen
6397,790,Board Games
6398,790,Body Sharing
6399,790,Ghosts
6400,790,Psychological
6401,790,Supernatural
6402,790,Tournaments
6403,790,Based on a Manga
6404,791,Shounen
6405,791,Slice of Life
6406,791,Apprenticeship
6407,791,Iyashikei
6408,791,Ocean
6409,791,Based on a Manga
6410,792,Action
6411,792,Fantasy
6412,792,Shounen
6413,792,Dark Fantasy
6414,792,Demons
6415,792,Dystopia
6416,792,Medieval
6417,792,Revenge
6418,792,Superpowers
6419,792,Swordplay
6420,792,Based on a Manga
6421,793,Action
6422,793,Adventure
6423,793,Fantasy
6424,793,Sci Fi
6425,793,Dungeon
6426,793,High Stakes Games
6427,793,MMORPG
6428,793,Overpowered Main Characters
6429,793,PVE
6430,793,PVP
6431,793,RPG
6432,793,Trapped in a Video Game
6433,793,Virtual Reality
6434,793,Based on a Light Novel
6435,794,Comedy
6436,794,Shounen
6437,794,Ghosts
6438,794,Gods
6439,794,Japanese Mythology
6440,794,Non-Human Protagonists
6441,794,Supernatural
6442,794,Based on a Manga
6443,795,Drama
6444,796,Action
6445,796,Adventure
6446,796,Sci Fi
6447,796,Aliens
6448,796,Leijiverse
6449,796,Military
6450,796,Outer Space
6451,796,Space Opera
6452,797,Mystery
6453,797,Overpowered Main Characters
6454,797,Supernatural
6455,797,Based on a Light Novel
6456,798,Mystery
6457,798,Sci Fi
6458,798,Detectives
6459,798,Psychological
6460,798,Psychopaths
6461,798,Serial Killers
6462,798,Thriller
6463,798,Original Work
6464,799,Mystery
6465,799,America
6466,799,Amnesia
6467,799,Conspiracy
6468,799,High Stakes Games
6469,800,Action
6470,800,Criminals
6471,800,Guns
6472,800,Noir
6473,800,Thieves
6474,801,Comedy
6475,801,Shounen
6476,801,Crude
6477,801,Newly Co-ed School
6478,801,Parody
6479,801,Satire
6480,801,Student Council
6481,801,Based on a 4-Koma Manga
6482,801,Based on a Manga
6483,802,Action
6484,802,Fantasy
6485,802,Shounen
6486,802,Contemporary Fantasy
6487,802,Demons
6488,802,Supernatural
6489,802,Urban Fantasy
6490,802,Based on a Manga
6491,803,Comedy
6492,803,Ecchi
6493,803,Seinen
6494,803,Episodic
6495,803,Playboys
6496,803,Work Life
6497,803,Based on a Manga
6498,804,Comedy
6499,804,Shounen
6500,804,Breaking the Fourth Wall
6501,804,Dark Comedy
6502,804,Gag
6503,804,Teaching
6504,804,Based on a Manga
6505,805,Drama
6506,805,Fantasy
6507,805,Slice of Life
6508,805,Afterlife
6509,805,Amnesia
6510,805,Angels
6511,805,Countryside
6512,805,Based on a Doujinshi
6513,806,Action
6514,806,Comedy
6515,806,Sci Fi
6516,806,Superheroes
6517,806,Superpowers
6518,806,Original Work
6519,807,Fantasy
6520,807,Magical Girl
6521,807,Henshin Heroes
6522,807,Magic
6523,807,Based on a Manga
6524,808,Comedy
6525,808,Slice of Life
6526,808,NEET
6527,808,Siblings
6528,808,Based on a Manga
6529,809,Comedy
6530,809,Shounen
6531,809,Mermaids
6532,809,Based on a Manga
6533,810,Drama
6534,810,Fantasy
6535,810,Reverse Harem
6536,810,Romance
6537,810,Shoujo
6538,810,Political
6539,810,Royalty
6540,810,Social Gap
6541,810,Based on a Light Novel
6542,811,Comedy
6543,811,Fantasy
6544,811,Cats
6545,811,Chinese Animation
6546,811,Short Episodes
6547,811,CG Animation
6548,811,Flash Animation
6549,812,Sports
6550,812,Recap
6551,812,School Club
6552,812,School Life
6553,812,Swimming
6554,812,Tournaments
6555,812,Based on a Light Novel
6556,813,Comedy
6557,813,Seinen
6558,813,Slice of Life
6559,813,Countryside
6560,813,Iyashikei
6561,813,Lifestyle Change
6562,813,School Life
6563,813,Transfer Students
6564,813,Based on a Manga
6565,814,Action
6566,814,Drama
6567,814,Fantasy
6568,814,Shounen
6569,814,Animeism
6570,814,Contemporary Fantasy
6571,814,Demons
6572,814,Supernatural
6573,814,Urban Fantasy
6574,814,Based on a Manga
6575,815,Action
6576,815,Shounen
6577,815,Ninja
6578,815,Person in a Strange World
6579,815,Based on a Manga
6580,816,Adventure
6581,816,Drama
6582,816,Sci Fi
6583,816,Leijiverse
6584,816,Outer Space
6585,816,Space Opera
6586,817,Comedy
6587,817,Ecchi
6588,817,Fantasy
6589,817,Aliens
6590,817,Non-Human Protagonists
6591,817,Space Pirates
6592,817,Original Work
6593,818,Action
6594,818,Sci Fi
6595,818,Shounen
6596,818,Superheroes
6597,818,Superpowers
6598,818,Based on a Manga
6599,819,Mystery
6600,819,Conspiracy
6601,819,High Stakes Games
6602,820,Comedy
6603,820,Shounen
6604,820,Slice of Life
6605,820,Breaking the Fourth Wall
6606,820,Dark Comedy
6607,820,Gag
6608,820,Parody
6609,820,Satire
6610,820,Teaching
6611,820,Based on a Manga
6612,821,Mecha
6613,821,Sci Fi
6614,821,Real Robot
6615,821,Recap
6616,822,Drama
6617,822,Mystery
6618,822,Sci Fi
6619,822,Abstract
6620,822,Europe
6621,822,Thriller
6622,822,Based on a Novel
6623,823,Action
6624,823,Comedy
6625,823,Shounen
6626,823,Anthropomorphic
6627,823,Educational
6628,823,Episodic
6629,823,Medical
6630,823,Non-Human Protagonists
6631,823,Based on a Manga
6632,824,19th Century
6633,824,Historical
6634,824,World Masterpiece Theater
6635,824,Based on a Novel
6636,825,Action
6637,825,Fantasy
6638,825,Shounen
6639,825,Animal Characteristics
6640,825,Feudal Japan
6641,825,Non-Human Protagonists
6642,825,Person in a Strange World
6643,825,Based on a Manga
6644,826,Comedy
6645,826,Fantasy
6646,826,Romance
6647,826,Shounen
6648,826,Demons
6649,826,Otaku Culture
6650,826,School Life
6651,826,Based on a Manga
6652,827,Drama
6653,827,Mystery
6654,827,Shounen
6655,827,Age Transformation
6656,827,Detectives
6657,827,Ocean
6658,827,Based on a Manga
6659,828,Adventure
6660,828,Drama
6661,828,Historical
6662,828,Military
6663,828,Based on a Manga
6664,829,Comedy
6665,829,Shounen
6666,829,Butlers
6667,829,Maids
6668,829,Master-Servant Relationship
6669,829,Parody
6670,829,Tsundere
6671,829,Based on a Manga
6672,830,Sports
6673,830,School Club
6674,830,Swimming
6675,830,Based on a Light Novel
6676,831,Mystery
6677,831,Shounen
6678,831,Age Transformation
6679,831,Detectives
6680,831,Thieves
6681,831,Based on a Manga
6682,832,Action
6683,832,Gangs
6684,832,Supernatural
6685,832,Superpowers
6686,832,Original Work
6687,833,Sci Fi
6688,833,Supernatural
6689,833,Superpowers
6690,833,Original Work
6691,834,Drama
6692,834,Mecha
6693,834,Romance
6694,834,Sci Fi
6695,834,Aliens
6696,834,Idols
6697,834,Love Triangle
6698,834,Military
6699,834,Music
6700,834,Outer Space
6701,834,Real Robot
6702,834,Space Opera
6703,834,Transforming Mecha
6704,834,War
6705,834,Original Work
6706,835,Action
6707,835,Ecchi
6708,835,Fantasy
6709,835,Harem
6710,835,Contemporary Fantasy
6711,835,Demons
6712,835,Newly Co-ed School
6713,835,School Life
6714,835,Based on a Light Novel
6715,836,Action
6716,836,Fantasy
6717,836,Shounen
6718,836,Assassins
6719,836,Dark Fantasy
6720,836,Lifestyle Change
6721,836,Rebellions
6722,836,Urban Fantasy
6723,836,Vigilantes
6724,836,Based on a Manga
6725,837,Action
6726,837,Fantasy
6727,837,Horror
6728,837,Isolated Society
6729,837,Military
6730,837,Outside World
6731,837,Post-apocalyptic
6732,837,Recap
6733,837,Based on a Manga
6734,838,Sci Fi
6735,838,Outer Space
6736,838,Political
6737,838,Space Opera
6738,838,War
6739,838,Based on a Novel
6740,839,Action
6741,839,Adventure
6742,839,Fantasy
6743,839,Shounen
6744,839,Interspecies Relationship
6745,839,Medieval
6746,839,Non-Human Protagonists
6747,839,Royalty
6748,839,Superpowers
6749,839,Based on a Manga
6750,840,Drama
6751,840,Romance
6752,840,Animal Protagonists
6753,840,Anthropomorphic
6754,840,Korean Animation
6755,840,Non-Human Protagonists
6756,840,Short Episodes
6757,840,CG Animation
6758,840,Flash Animation
6759,841,BL
6760,841,Comedy
6761,841,Shounen-ai
6762,841,Age Gap
6763,841,LGBT Themes
6764,841,Romantic Comedy
6765,841,Based on a Manga
6766,842,Drama
6767,842,Slice of Life
6768,842,Angels
6769,842,School Life
6770,842,Supernatural
6771,842,Based on a Novel
6772,843,Fantasy
6773,843,Romance
6774,843,Chinese Animation
6775,843,Non-Human Protagonists
6776,844,Action
6777,844,Adventure
6778,844,Mecha
6779,844,Sci Fi
6780,844,Aliens
6781,844,Combining Mecha
6782,844,Cyborgs
6783,844,Superpowers
6784,844,Transforming Mecha
6785,844,Original Work
6786,845,Comedy
6787,845,Seinen
6788,845,Slice of Life
6789,845,Art
6790,845,Art School
6791,845,Boarding House
6792,845,Iyashikei
6793,845,Neighbors
6794,845,School Life
6795,845,Based on a 4-Koma Manga
6796,845,Based on a Manga
6797,846,Slice of Life
6798,846,Sports
6799,846,Swimming
6800,846,Based on a Light Novel
6801,847,Drama
6802,847,19th Century
6803,847,Countryside
6804,847,Dogs
6805,847,Europe
6806,847,Historical
6807,847,Melancholy
6808,847,Orphans
6809,847,Pets
6810,847,Poverty
6811,847,Based on a Novel
6812,848,Action
6813,848,Fantasy
6814,848,Contemporary Fantasy
6815,848,Magic
6816,848,Supernatural
6817,848,Tsundere
6818,848,Urban Fantasy
6819,848,Based on a Light Novel
6820,849,Drama
6821,849,GL
6822,849,Shoujo-ai
6823,849,LGBT Themes
6824,849,School Life
6825,849,Based on a Light Novel
6826,850,Comedy
6827,850,Shounen
6828,850,Crude
6829,850,Newly Co-ed School
6830,850,Parody
6831,850,Satire
6832,850,School Life
6833,850,Student Council
6834,850,Based on a 4-Koma Manga
6835,850,Based on a Manga
6836,851,Action
6837,851,Adventure
6838,851,Fantasy
6839,851,Chinese Animation
6840,851,Cultivation
6841,851,Martial Arts
6842,851,Based on a Novel
6843,852,Comedy
6844,852,Fantasy
6845,852,Shounen
6846,852,Borderline H
6847,852,Medieval
6848,852,Monster Girls
6849,852,Monsters
6850,852,Non-Human Protagonists
6851,852,Based on a Manga
6852,853,Comedy
6853,853,Ecchi
6854,853,Fantasy
6855,853,Gag
6856,853,Gods
6857,853,Isekai
6858,853,Magic
6859,853,NEET
6860,853,Non-Human Protagonists
6861,853,Parody
6862,853,Person in a Strange World
6863,853,RPG
6864,853,Based on a Light Novel
6865,854,Comedy
6866,854,Drama
6867,854,Romance
6868,854,Chinese Animation
6869,854,Cooking
6870,854,Food and Beverage
6871,854,Historical
6872,854,Based on a Novel
6873,855,Action
6874,855,Comedy
6875,855,Island
6876,855,Prison
6877,855,Based on a Manga
6878,856,Seinen
6879,856,Human Experimentation
6880,856,Overpowered Main Characters
6881,856,Psychological
6882,856,Split Personality
6883,856,Supernatural
6884,856,Superpowers
6885,856,Based on a Manga
6886,857,Action
6887,857,Comedy
6888,857,Crossover
6889,857,Detectives
6890,857,Thieves
6891,858,Action
6892,858,Comedy
6893,858,Drama
6894,858,Mystery
6895,858,Shounen
6896,858,Thieves
6897,858,Based on a Manga
6898,859,Drama
6899,859,Slice of Life
6900,859,Animal Protagonists
6901,859,Cats
6902,859,Family Friendly
6903,859,Loneliness
6904,859,Melancholy
6905,859,Non-Human Protagonists
6906,859,Pets
6907,859,Short Episodes
6908,859,Original Work
6909,860,Action
6910,860,Adventure
6911,860,Fantasy
6912,860,Shounen
6913,860,Medieval
6914,860,Middle Eastern
6915,860,Military
6916,860,Political
6917,860,Rebellions
6918,860,Royalty
6919,860,Swordplay
6920,860,War
6921,860,Based on a Manga
6922,861,Comedy
6923,861,Seinen
6924,861,Episodic
6925,861,Japanese Mythology
6926,861,Mysterious Shop
6927,861,Supernatural
6928,861,Youkai
6929,861,Based on a Manga
6930,862,Action
6931,862,Adventure
6932,862,Comedy
6933,862,Shounen
6934,862,Journey to the West
6935,862,Martial Arts
6936,862,Overpowered Main Characters
6937,862,Based on a Manga
6938,863,Action
6939,863,Comedy
6940,863,Ecchi
6941,863,Harem
6942,863,Romance
6943,863,Shounen
6944,863,Aliens
6945,863,Love Triangle
6946,863,Non-Human Protagonists
6947,863,Panty Shots
6948,863,School Life
6949,863,Based on a Manga
6950,864,Horror
6951,864,Mystery
6952,864,Countryside
6953,864,noitaminA
6954,864,Psychological
6955,864,Supernatural
6956,864,Vampires
6957,864,Based on a Light Novel
6958,865,Comedy
6959,865,Seinen
6960,865,Slice of Life
6961,865,Art
6962,865,Art School
6963,865,Based on a 4-Koma Manga
6964,865,Based on a Manga
6965,866,Action
6966,866,Fantasy
6967,866,High Stakes Games
6968,866,Isekai
6969,866,Overpowered Main Characters
6970,866,Person in a Strange World
6971,866,PVP
6972,866,Summoned Into Another World
6973,866,Superpowers
6974,866,Based on a Light Novel
6975,867,Action
6976,867,Sci Fi
6977,867,Seinen
6978,867,Cyberpunk
6979,867,Dystopia
6980,867,Human Experimentation
6981,867,Motorcycles
6982,867,Noir
6983,867,Post-apocalyptic
6984,867,Psychic Powers
6985,867,Superpowers
6986,867,Based on a Manga
6987,868,Idols
6988,868,Music
6989,868,School Club
6990,868,School Life
6991,869,Adventure
6992,869,Fantasy
6993,869,Sci Fi
6994,869,Aviation
6995,869,Military
6996,869,Steampunk
6997,869,Original Work
6998,870,Fantasy
6999,870,Romance
7000,870,Shoujo
7001,870,Animal Characteristics
7002,870,Contemporary Fantasy
7003,870,Debt
7004,870,Demons
7005,870,Food and Beverage
7006,870,Hotels and Inns
7007,870,Interspecies Relationship
7008,870,Isekai
7009,870,Japanese Mythology
7010,870,Lifestyle Change
7011,870,Non-Human Protagonists
7012,870,Person in a Strange World
7013,870,Restaurants
7014,870,Supernatural
7015,870,Youkai
7016,870,Based on a Light Novel
7017,871,Comedy
7018,871,Shounen
7019,871,Slice of Life
7020,871,Breaking the Fourth Wall
7021,871,Dark Comedy
7022,871,Gag
7023,871,Parody
7024,871,Satire
7025,871,Teaching
7026,871,Based on a Manga
7027,872,Mystery
7028,872,Romance
7029,872,Shounen
7030,872,Ghosts
7031,872,School Club
7032,872,School Life
7033,872,Supernatural
7034,872,Based on a Manga
7035,873,Sports
7036,873,Recap
7037,873,School Club
7038,873,School Life
7039,873,Swimming
7040,873,Tournaments
7041,873,Based on a Light Novel
7042,874,Adventure
7043,874,Drama
7044,874,Sci Fi
7045,874,Post-apocalyptic
7046,874,Based on a Novel
7047,875,Action
7048,875,Mystery
7049,875,Overpowered Main Characters
7050,875,Recap
7051,875,Supernatural
7052,875,Based on a Light Novel
7053,876,Action
7054,876,Fantasy
7055,876,Seinen
7056,876,Dark Fantasy
7057,876,Person in a Strange World
7058,876,Rebellions
7059,876,Samurai
7060,876,Based on a Manga
7061,877,Action
7062,877,Sci Fi
7063,877,Cyberpunk
7064,877,Cyborgs
7065,877,Based on a Manga
7066,878,Romance
7067,878,Aviation
7068,878,Mercenaries
7069,878,Military
7070,878,War
7071,878,Based on a Light Novel
7072,879,Shounen
7073,879,Europe
7074,879,Historical
7075,879,Siblings
7076,879,War
7077,879,World War 2
7078,879,Based on a Manga
7079,880,Comedy
7080,880,Fantasy
7081,880,Shounen
7082,880,Contemporary Fantasy
7083,880,Iyashikei
7084,880,Japanese Mythology
7085,880,School Life
7086,880,Supernatural
7087,880,Youkai
7088,880,Based on a Manga
7089,881,Horror
7090,881,Deal with the Devil
7091,881,Episodic
7092,881,Melancholy
7093,881,Supernatural
7094,881,Youkai
7095,881,Original Work
7096,882,Action
7097,882,Adventure
7098,882,Fantasy
7099,882,Seinen
7100,882,Dark Fantasy
7101,882,Medieval
7102,882,Monsters
7103,882,Based on a Light Novel
7104,883,Action
7105,883,Adventure
7106,883,Fantasy
7107,883,Harem
7108,883,Dungeon
7109,883,Gods
7110,883,Guilds
7111,883,Monsters
7112,883,RPG
7113,883,Swordplay
7114,883,Based on a Light Novel
7115,884,Comedy
7116,884,Romance
7117,884,Shounen
7118,884,Body Swapping
7119,884,Gender Bender
7120,884,Romantic Comedy
7121,884,School Club
7122,884,School Life
7123,884,Supernatural
7124,884,Witches
7125,884,Based on a Manga
7126,885,Comedy
7127,885,Fantasy
7128,885,Seinen
7129,885,Slice of Life
7130,885,Buddhism
7131,885,Christianity
7132,885,Contemporary Fantasy
7133,885,Gag
7134,885,Non-Human Protagonists
7135,885,Parody
7136,885,Religion
7137,885,Roommates
7138,885,Satire
7139,885,Based on a Manga
7140,886,Comedy
7141,886,Romance
7142,886,Shounen
7143,886,Episodic
7144,886,Love Confession
7145,886,Romantic Comedy
7146,886,School Life
7147,886,Based on a 4-Koma Manga
7148,886,Based on a Manga
7149,887,Ecchi
7150,887,Shounen
7151,887,Slice of Life
7152,887,Food and Beverage
7153,887,Based on a Manga
7154,888,Adventure
7155,888,Comedy
7156,888,Sci Fi
7157,888,Aliens
7158,888,Military
7159,888,Outer Space
7160,888,Space Opera
7161,888,Based on a Light Novel
7162,889,Action
7163,889,Fantasy
7164,889,Magical Girl
7165,889,Romance
7166,889,Shoujo
7167,889,Contemporary Fantasy
7168,889,Elemental Powers
7169,889,Henshin Heroes
7170,889,Magic
7171,889,Reincarnation
7172,889,Sentai
7173,889,Tokusatsu
7174,889,Urban Fantasy
7175,889,Based on a Manga
7176,890,Action
7177,890,Sci Fi
7178,890,Music
7179,890,Superpowers
7180,890,Original Work
7181,891,Comedy
7182,891,Seinen
7183,891,Slice of Life
7184,891,All-Girls School
7185,891,Iyashikei
7186,891,Music
7187,891,School Club
7188,891,School Life
7189,891,Based on a Manga
7190,892,Action
7191,892,Adventure
7192,892,Fantasy
7193,892,Magic
7194,892,Medieval
7195,892,Swordplay
7196,892,Based on a Video Game
7197,893,Comedy
7198,893,Shounen
7199,893,Gag
7200,893,Romantic Comedy
7201,893,School Life
7202,893,Based on a Manga
7203,894,Sports
7204,894,Recap
7205,894,School Club
7206,894,Swimming
7207,894,Based on a Light Novel
7208,895,Comedy
7209,895,Romance
7210,895,Seinen
7211,895,Slice of Life
7212,895,Boarding House
7213,895,Neighbors
7214,895,Romantic Comedy
7215,895,Based on a Manga
7216,896,Horror
7217,896,Mystery
7218,896,Countryside
7219,896,Curse
7220,896,Psychological
7221,896,School Life
7222,896,Supernatural
7223,896,Transfer Students
7224,896,Based on a Light Novel
7225,897,Comedy
7226,897,Shounen
7227,897,Breaking the Fourth Wall
7228,897,Gag
7229,897,Gods
7230,897,Non-Human Protagonists
7231,897,Parody
7232,897,School Life
7233,897,Supernatural
7234,897,Based on a Manga
7235,898,Comedy
7236,898,Seinen
7237,898,Music
7238,898,Based on a Manga
7239,899,Comedy
7240,899,Fantasy
7241,899,Harem
7242,899,Contemporary Fantasy
7243,899,Demon King
7244,899,Isekai
7245,899,Medieval
7246,899,Non-Human Protagonists
7247,899,Person in a Strange World
7248,899,Royalty
7249,899,Based on a Light Novel
7250,900,Romance
7251,900,Korean Animation
7252,900,Short Episodes
7253,900,Original Work
7254,901,Comedy
7255,901,Seinen
7256,901,Slice of Life
7257,901,Monster Girls
7258,901,Supernatural
7259,901,Vampires
7260,901,Based on a Manga
7261,902,Action
7262,902,Shounen
7263,902,Sports
7264,902,Cars
7265,902,Racing
7266,902,Based on a Manga
7267,903,Comedy
7268,903,Seinen
7269,903,Slice of Life
7270,903,Based on a Manga
7271,904,Adventure
7272,904,Fantasy
7273,904,Sci Fi
7274,904,Illness
7275,904,Melancholy
7276,905,Drama
7277,905,Historical
7278,905,Island
7279,905,War
7280,905,World War 2
7281,906,Comedy
7282,906,Seinen
7283,906,Slice of Life
7284,906,Gag
7285,906,Siblings
7286,906,Based on a Manga
7287,907,Chinese Animation
7288,908,Comedy
7289,908,Ecchi
7290,908,Fantasy
7291,908,Harem
7292,908,Shounen
7293,908,Angels
7294,908,Chibi
7295,908,Contemporary Fantasy
7296,908,Panty Shots
7297,908,Based on a Manga
7298,909,Action
7299,909,Shounen
7300,909,Feudal Japan
7301,909,Samurai
7302,909,Swordplay
7303,909,Based on a Manga
7304,910,Comedy
7305,910,Romance
