Index,Anime Index,Warning
9136,8267,None
9137,8268,None
9138,8269,None
9139,8270,None
9140,8271,None
9141,8272,None
9142,8273,None
9143,8274,None
9144,8275,None
9145,8276,None
9146,8277,None
9147,8278,None
9148,8279,Explicit Sex
9149,8280,None
9150,8281,Violence
9151,8282,None
9152,8283,Animal Abuse
9153,8283,Emotional Abuse
9154,8283,Explicit Sex
9155,8283,Explicit Violence
9156,8283,Mature Themes
9157,8283,Physical Abuse
9158,8284,None
9159,8285,None
9160,8286,None
9161,8287,None
9162,8288,None
9163,8289,None
9164,8290,None
9165,8291,None
9166,8292,None
9167,8293,None
9168,8294,None
9169,8295,None
9170,8296,None
9171,8297,None
9172,8298,None
9173,8299,None
9174,8300,None
9175,8301,None
9176,8302,None
9177,8303,None
9178,8304,None
9179,8305,None
9180,8306,None
9181,8307,None
9182,8308,None
9183,8309,None
9184,8310,None
9185,8311,None
9186,8312,None
9187,8313,None
9188,8314,None
9189,8315,Explicit Violence
9190,8316,None
9191,8317,None
9192,8318,None
9193,8319,None
9194,8320,None
9195,8321,None
9196,8322,None
9197,8323,None
9198,8324,None
9199,8325,None
9200,8326,None
9201,8327,None
9202,8328,None
9203,8329,Nudity
9204,8330,None
9205,8331,Animal Abuse
9206,8331,Mature Themes
9207,8332,None
9208,8333,None
9209,8334,None
9210,8335,None
9211,8336,None
9212,8337,None
9213,8338,None
9214,8339,None
9215,8340,None
9216,8341,None
9217,8342,None
9218,8343,None
9219,8344,None
9220,8345,None
9221,8346,None
9222,8347,None
9223,8348,None
9224,8349,Explicit Sex
9225,8350,None
9226,8351,None
9227,8352,None
9228,8353,None
9229,8354,None
9230,8355,None
9231,8356,None
9232,8357,None
9233,8358,None
9234,8359,None
9235,8360,None
9236,8361,Violence
9237,8362,None
9238,8363,Drug Use
9239,8363,Explicit Sex
9240,8363,Explicit Violence
9241,8363,Mature Themes
9242,8363,Physical Abuse
9243,8363,Sexual Abuse
9244,8364,None
9245,8365,None
9246,8366,None
9247,8367,None
9248,8368,None
9249,8369,None
9250,8370,None
9251,8371,None
9252,8372,None
9253,8373,None
9254,8374,None
9255,8375,None
9256,8376,None
9257,8377,None
9258,8378,None
9259,8379,None
9260,8380,None
9261,8381,None
9262,8382,None
9263,8383,None
9264,8384,None
9265,8385,None
9266,8386,Bullying
9267,8386,Emotional Abuse
9268,8386,Mature Themes
9269,8386,Physical Abuse
9270,8386,Domestic Abuse
9271,8387,None
9272,8388,None
9273,8389,None
9274,8390,None
9275,8391,None
9276,8392,None
9277,8393,Explicit Violence
9278,8393,Nudity
9279,8394,None
9280,8395,None
9281,8396,None
9282,8397,None
9283,8398,None
9284,8399,None
9285,8400,None
9286,8401,None
9287,8402,None
9288,8403,None
9289,8404,None
9290,8405,None
9291,8406,None
9292,8407,None
9293,8408,None
9294,8409,None
9295,8410,None
9296,8411,None
9297,8412,None
9298,8413,None
9299,8414,None
9300,8415,None
9301,8416,None
9302,8417,None
9303,8418,Bullying
9304,8418,Mature Themes
9305,8418,Physical Abuse
9306,8419,Explicit Sex
9307,8419,Incest
9308,8419,Mature Themes
9309,8420,None
9310,8421,None
9311,8422,None
9312,8423,None
9313,8424,None
9314,8425,None
9315,8426,None
9316,8427,None
9317,8428,None
9318,8429,None
9319,8430,None
9320,8431,None
9321,8432,None
9322,8433,None
9323,8434,None
9324,8435,None
9325,8436,None
9326,8437,Nudity
9327,8437,Violence
9328,8438,None
9329,8439,None
9330,8440,None
9331,8441,Mature Themes
9332,8441,Physical Abuse
9333,8442,None
9334,8443,None
9335,8444,None
9336,8445,None
9337,8446,None
9338,8447,None
9339,8448,None
9340,8449,None
9341,8450,None
9342,8451,None
9343,8452,None
9344,8453,None
9345,8454,None
9346,8455,None
9347,8456,None
9348,8457,None
9349,8458,None
9350,8459,None
9351,8460,None
9352,8461,None
9353,8462,None
9354,8463,None
9355,8464,None
9356,8465,None
9357,8466,None
9358,8467,Explicit Sex
9359,8468,None
9360,8469,None
9361,8470,None
9362,8471,None
9363,8472,None
9364,8473,None
9365,8474,None
9366,8475,Explicit Violence
9367,8475,Nudity
9368,8475,Sexual Content
9369,8476,None
9370,8477,None
9371,8478,None
9372,8479,None
9373,8480,None
9374,8481,None
9375,8482,None
9376,8483,None
9377,8484,None
9378,8485,None
9379,8486,None
9380,8487,None
9381,8488,None
9382,8489,None
9383,8490,None
9384,8491,None
9385,8492,None
9386,8493,None
9387,8494,Nudity
9388,8495,None
9389,8496,None
9390,8497,None
9391,8498,None
9392,8499,None
9393,8500,None
9394,8501,None
9395,8502,None
9396,8503,None
9397,8504,None
9398,8505,Bullying
9399,8505,Explicit Sex
9400,8505,Explicit Violence
9401,8505,Mature Themes
9402,8506,None
9403,8507,None
9404,8508,None
9405,8509,None
9406,8510,None
9407,8511,None
9408,8512,None
9409,8513,None
9410,8514,None
9411,8515,None
9412,8516,Explicit Violence
9413,8516,Mature Themes
9414,8516,Physical Abuse
9415,8517,None
9416,8518,None
9417,8519,None
9418,8520,None
9419,8521,None
9420,8522,None
9421,8523,None
9422,8524,None
9423,8525,None
9424,8526,None
9425,8527,None
9426,8528,None
9427,8529,None
9428,8530,None
9429,8531,None
9430,8532,Violence
9431,8533,Violence
9432,8534,None
9433,8535,None
9434,8536,None
9435,8537,None
9436,8538,None
9437,8539,None
9438,8540,None
9439,8541,None
9440,8542,None
9441,8543,None
9442,8544,None
9443,8545,None
9444,8546,None
9445,8547,None
9446,8548,None
9447,8549,None
9448,8550,None
9449,8551,None
9450,8552,None
9451,8553,None
9452,8554,None
9453,8555,None
9454,8556,None
9455,8557,None
9456,8558,None
9457,8559,None
9458,8560,None
9459,8561,None
9460,8562,None
9461,8563,None
9462,8564,None
9463,8565,None
9464,8566,None
9465,8567,None
9466,8568,None
9467,8569,None
9468,8570,None
9469,8571,Bullying
9470,8572,None
9471,8573,None
9472,8574,None
9473,8575,None
9474,8576,None
9475,8577,None
9476,8578,None
9477,8579,None
9478,8580,None
9479,8581,None
9480,8582,None
9481,8583,None
9482,8584,None
9483,8585,None
9484,8586,None
9485,8587,None
9486,8588,None
9487,8589,None
9488,8590,None
9489,8591,None
9490,8592,None
9491,8593,None
9492,8594,None
9493,8595,None
9494,8596,None
9495,8597,Explicit Sex
9496,8597,Mature Themes
9497,8598,None
9498,8599,None
9499,8600,None
9500,8601,None
9501,8602,None
9502,8603,None
9503,8604,None
9504,8605,None
9505,8606,Nudity
9506,8607,None
9507,8608,None
9508,8609,None
9509,8610,None
9510,8611,None
9511,8612,None
9512,8613,None
9513,8614,None
9514,8615,None
9515,8616,None
9516,8617,None
9517,8618,None
9518,8619,None
9519,8620,None
9520,8621,None
9521,8622,None
9522,8623,None
9523,8624,None
9524,8625,None
9525,8626,None
9526,8627,None
9527,8628,None
9528,8629,None
9529,8630,None
9530,8631,None
9531,8632,None
9532,8633,Nudity
9533,8634,None
9534,8635,None
9535,8636,None
9536,8637,None
9537,8638,None
9538,8639,None
9539,8640,None
9540,8641,None
9541,8642,Violence
9542,8643,None
9543,8644,None
9544,8645,None
9545,8646,None
9546,8647,None
9547,8648,None
9548,8649,None
9549,8650,None
9550,8651,None
9551,8652,None
9552,8653,None
9553,8654,None
9554,8655,None
9555,8656,None
9556,8657,None
9557,8658,None
9558,8659,None
9559,8660,None
9560,8661,None
9561,8662,Nudity
9562,8663,None
9563,8664,None
9564,8665,None
9565,8666,None
9566,8667,None
9567,8668,None
9568,8669,None
9569,8670,None
9570,8671,None
9571,8672,None
9572,8673,None
9573,8674,None
9574,8675,None
9575,8676,None
9576,8677,Mature Themes
9577,8677,Physical Abuse
9578,8677,Sexual Abuse
9579,8677,Sexual Content
9580,8678,None
9581,8679,None
9582,8680,None
9583,8681,None
9584,8682,None
9585,8683,None
9586,8684,None
9587,8685,None
9588,8686,None
9589,8687,None
9590,8688,None
9591,8689,Nudity
9592,8690,None
9593,8691,None
9594,8692,None
9595,8693,None
9596,8694,None
9597,8695,None
9598,8696,None
9599,8697,None
9600,8698,None
9601,8699,Mature Themes
9602,8699,Physical Abuse
9603,8699,Sexual Abuse
9604,8699,Violence
9605,8700,None
9606,8701,None
9607,8702,None
9608,8703,None
9609,8704,None
9610,8705,None
9611,8706,None
9612,8707,None
9613,8708,None
9614,8709,None
9615,8710,None
9616,8711,None
9617,8712,None
9618,8713,None
9619,8714,Explicit Sex
9620,8715,Explicit Sex
9621,8716,None
9622,8717,None
9623,8718,None
9624,8719,None
9625,8720,None
9626,8721,None
9627,8722,Violence
9628,8723,None
9629,8724,None
9630,8725,None
9631,8726,None
9632,8727,None
9633,8728,None
9634,8729,Mature Themes
9635,8729,Nudity
9636,8729,Sexual Content
9637,8730,None
9638,8731,None
9639,8732,None
9640,8733,None
9641,8734,None
9642,8735,None
9643,8736,None
9644,8737,None
9645,8738,None
9646,8739,None
9647,8740,None
9648,8741,Explicit Violence
9649,8741,Mature Themes
9650,8741,Nudity
9651,8741,Physical Abuse
9652,8741,Sexual Abuse
9653,8742,None
9654,8743,None
9655,8744,None
9656,8745,None
9657,8746,None
9658,8747,None
9659,8748,Violence
9660,8749,None
9661,8750,None
9662,8751,None
9663,8752,None
9664,8753,None
9665,8754,None
9666,8755,None
9667,8756,None
9668,8757,Explicit Sex
9669,8758,None
9670,8759,None
9671,8760,None
9672,8761,None
9673,8762,None
9674,8763,None
9675,8764,None
9676,8765,None
9677,8766,None
9678,8767,None
9679,8768,None
9680,8769,None
9681,8770,None
9682,8771,None
9683,8772,None
9684,8773,None
9685,8774,None
9686,8775,None
9687,8776,None
9688,8777,None
9689,8778,None
9690,8779,None
9691,8780,Explicit Violence
9692,8780,Nudity
9693,8781,None
9694,8782,None
9695,8783,None
9696,8784,None
9697,8785,None
9698,8786,None
9699,8787,None
9700,8788,None
9701,8789,None
9702,8790,None
9703,8791,None
9704,8792,None
9705,8793,None
9706,8794,None
9707,8795,None
9708,8796,None
9709,8797,None
9710,8798,None
9711,8799,None
9712,8800,Explicit Violence
9713,8800,Mature Themes
9714,8800,Nudity
9715,8800,Physical Abuse
9716,8800,Sexual Abuse
9717,8801,None
9718,8802,None
9719,8803,None
9720,8804,None
9721,8805,None
9722,8806,None
9723,8807,None
9724,8808,None
9725,8809,None
9726,8810,None
9727,8811,None
9728,8812,None
9729,8813,None
9730,8814,None
9731,8815,None
9732,8816,None
9733,8817,None
9734,8818,None
9735,8819,None
9736,8820,None
9737,8821,None
9738,8822,None
9739,8823,None
9740,8824,None
9741,8825,None
9742,8826,None
9743,8827,None
9744,8828,None
9745,8829,None
9746,8830,None
9747,8831,None
9748,8832,None
9749,8833,None
9750,8834,None
9751,8835,Nudity
9752,8836,None
9753,8837,None
9754,8838,Sexual Content
9755,8839,None
9756,8840,None
9757,8841,None
9758,8842,None
9759,8843,None
9760,8844,None
9761,8845,None
9762,8846,None
9763,8847,None
9764,8848,None
9765,8849,Explicit Sex
9766,8850,None
9767,8851,None
9768,8852,Nudity
9769,8853,None
9770,8854,None
9771,8855,None
9772,8856,None
9773,8857,None
9774,8858,None
9775,8859,None
9776,8860,None
9777,8861,None
9778,8862,None
9779,8863,None
9780,8864,None
9781,8865,None
9782,8866,None
9783,8867,None
9784,8868,None
9785,8869,None
9786,8870,None
9787,8871,None
9788,8872,None
9789,8873,None
9790,8874,None
9791,8875,None
9792,8876,Nudity
9793,8876,Sexual Content
9794,8876,Violence
9795,8877,None
9796,8878,None
9797,8879,None
9798,8880,None
9799,8881,None
9800,8882,Animal Abuse
9801,8882,Mature Themes
9802,8882,Physical Abuse
9803,8882,Violence
9804,8883,None
9805,8884,None
9806,8885,Explicit Sex
9807,8885,Explicit Violence
9808,8886,None
9809,8887,None
9810,8888,None
9811,8889,Explicit Violence
9812,8890,None
9813,8891,None
9814,8892,None
9815,8893,None
9816,8894,None
9817,8895,None
9818,8896,None
9819,8897,None
9820,8898,None
9821,8899,None
9822,8900,None
9823,8901,None
9824,8902,Violence
9825,8903,None
9826,8904,None
9827,8905,None
9828,8906,None
9829,8907,None
9830,8908,None
9831,8909,None
9832,8910,None
9833,8911,Sexual Content
9834,8911,Violence
9835,8912,None
9836,8913,Emotional Abuse
9837,8913,Mature Themes
9838,8913,Physical Abuse
9839,8914,None
9840,8915,None
9841,8916,None
9842,8917,None
9843,8918,None
9844,8919,None
9845,8920,None
9846,8921,None
9847,8922,None
9848,8923,None
9849,8924,None
9850,8925,None
9851,8926,None
9852,8927,None
9853,8928,None
9854,8929,None
9855,8930,None
9856,8931,None
9857,8932,None
9858,8933,None
9859,8934,None
9860,8935,None
9861,8936,None
9862,8937,None
9863,8938,None
9864,8939,None
9865,8940,None
9866,8941,None
9867,8942,None
9868,8943,None
9869,8944,None
9870,8945,None
9871,8946,None
9872,8947,None
9873,8948,None
9874,8949,None
9875,8950,None
9876,8951,None
9877,8952,None
9878,8953,None
9879,8954,None
9880,8955,None
9881,8956,None
9882,8957,None
9883,8958,None
9884,8959,None
9885,8960,None
9886,8961,None
9887,8962,None
9888,8963,None
9889,8964,None
9890,8965,None
9891,8966,None
9892,8967,None
9893,8968,None
9894,8969,None
9895,8970,None
9896,8971,None
9897,8972,Explicit Sex
9898,8973,None
9899,8974,None
9900,8975,None
9901,8976,None
9902,8977,Explicit Sex
9903,8978,None
9904,8979,None
9905,8980,None
9906,8981,None
9907,8982,None
9908,8983,None
9909,8984,None
9910,8985,None
9911,8986,None
9912,8987,None
9913,8988,None
9914,8989,None
9915,8990,Sexual Content
9916,8991,None
9917,8992,None
9918,8993,None
9919,8994,None
9920,8995,None
9921,8996,None
9922,8997,None
9923,8998,None
9924,8999,None
9925,9000,None
9926,9001,None
9927,9002,None
9928,9003,Violence
9929,9004,None
9930,9005,None
9931,9006,None
9932,9007,Nudity
9933,9008,None
9934,9009,None
9935,9010,None
9936,9011,None
9937,9012,None
9938,9013,None
9939,9014,None
9940,9015,None
9941,9016,None
9942,9017,Nudity
9943,9018,Explicit Sex
9944,9019,Mature Themes
9945,9020,None
9946,9021,None
9947,9022,None
9948,9023,None
9949,9024,None
9950,9025,None
9951,9026,None
9952,9027,Explicit Violence
9953,9027,Nudity
9954,9028,Violence
9955,9029,None
9956,9030,None
9957,9031,None
9958,9032,None
9959,9033,None
9960,9034,None
9961,9035,None
9962,9036,None
9963,9037,None
9964,9038,Violence
9965,9039,None
9966,9040,None
9967,9041,Sexual Content
9968,9042,None
9969,9043,None
9970,9044,None
9971,9045,None
9972,9046,None
9973,9047,None
9974,9048,None
9975,9049,None
9976,9050,None
9977,9051,None
9978,9052,None
9979,9053,None
9980,9054,None
9981,9055,Nudity
9982,9056,None
9983,9057,None
9984,9058,None
9985,9059,None
9986,9060,None
9987,9061,None
9988,9062,None
9989,9063,None
9990,9064,Bullying
9991,9065,None
9992,9066,None
9993,9067,None
9994,9068,None
9995,9069,None
9996,9070,None
9997,9071,None
9998,9072,Nudity
9999,9073,None
10000,9074,None
10001,9075,None
10002,9076,None
10003,9077,None
10004,9078,None
10005,9079,None
10006,9080,None
10007,9081,None
10008,9082,None
10009,9083,None
10010,9084,None
10011,9085,None
10012,9086,None
10013,9087,None
10014,9088,None
10015,9089,None
10016,9090,None
10017,9091,None
10018,9092,None
10019,9093,None
10020,9094,None
10021,9095,None
10022,9096,None
10023,9097,None
10024,9098,None
10025,9099,None
10026,9100,None
10027,9101,None
10028,9102,None
10029,9103,None
10030,9104,None
10031,9105,None
10032,9106,None
10033,9107,None
10034,9108,None
10035,9109,None
10036,9110,None
10037,9111,None
10038,9112,None
10039,9113,None
10040,9114,None
10041,9115,None
10042,9116,None
10043,9117,None
10044,9118,None
10045,9119,None
10046,9120,Violence
10047,9121,None
10048,9122,Violence
10049,9123,None
10050,9124,None
10051,9125,None
10052,9126,None
10053,9127,None
10054,9128,None
10055,9129,None
10056,9130,None
10057,9131,None
10058,9132,Emotional Abuse
10059,9132,Mature Themes
10060,9132,Physical Abuse
10061,9132,Violence
10062,9133,None
10063,9134,None
10064,9135,None
10065,9136,None
10066,9137,None
10067,9138,None
10068,9139,None
10069,9140,None
10070,9141,Violence
10071,9142,Drug Use
10072,9142,Mature Themes
10073,9142,Nudity
10074,9142,Sexual Content
10075,9143,None
10076,9144,None
10077,9145,None
10078,9146,None
10079,9147,None
10080,9148,None
10081,9149,None
10082,9150,None
10083,9151,None
10084,9152,None
10085,9153,None
10086,9154,None
10087,9155,None
10088,9156,None
10089,9157,None
10090,9158,None
10091,9159,None
10092,9160,None
10093,9161,None
10094,9162,None
10095,9163,None
10096,9164,None
10097,9165,None
10098,9166,Nudity
10099,9167,None
10100,9168,None
10101,9169,None
10102,9170,None
10103,9171,None
10104,9172,None
10105,9173,None
10106,9174,None
10107,9175,None
10108,9176,None
10109,9177,None
10110,9178,None
10111,9179,None
10112,9180,None
10113,9181,None
10114,9182,None
10115,9183,None
10116,9184,None
10117,9185,None
10118,9186,None
10119,9187,None
10120,9188,None
10121,9189,None
10122,9190,None
10123,9191,None
10124,9192,None
10125,9193,Explicit Sex
10126,9193,Mature Themes
10127,9193,Physical Abuse
10128,9193,Sexual Abuse
10129,9194,None
10130,9195,None
10131,9196,None
10132,9197,None
10133,9198,None
10134,9199,None
10135,9200,None
10136,9201,Explicit Sex
10137,9202,None
10138,9203,None
10139,9204,None
10140,9205,None
10141,9206,None
10142,9207,None
10143,9208,None
10144,9209,None
10145,9210,None
10146,9211,None
10147,9212,Cannibalism
10148,9212,Explicit Violence
10149,9212,Mature Themes
10150,9213,None
10151,9214,None
10152,9215,None
10153,9216,None
10154,9217,None
10155,9218,None
10156,9219,None
10157,9220,None
10158,9221,None
10159,9222,None
10160,9223,None
10161,9224,None
10162,9225,None
10163,9226,None
10164,9227,None
10165,9228,None
10166,9229,None
10167,9230,None
10168,9231,None
10169,9232,None
10170,9233,None
10171,9234,None
10172,9235,None
10173,9236,None
10174,9237,None
10175,9238,None
10176,9239,None
10177,9240,None
10178,9241,None
10179,9242,None
10180,9243,None
10181,9244,None
10182,9245,None
10183,9246,None
10184,9247,None
10185,9248,None
10186,9249,Explicit Sex
10187,9250,None
10188,9251,None
10189,9252,None
10190,9253,None
10191,9254,None
10192,9255,None
10193,9256,None
10194,9257,None
10195,9258,None
10196,9259,None
10197,9260,None
10198,9261,None
10199,9262,None
10200,9263,None
10201,9264,None
10202,9265,None
10203,9266,None
10204,9267,None
10205,9268,None
10206,9269,None
10207,9270,None
10208,9271,None
10209,9272,None
10210,9273,None
10211,9274,None
10212,9275,None
10213,9276,None
10214,9277,None
10215,9278,None
10216,9279,None
10217,9280,None
10218,9281,None
10219,9282,None
10220,9283,None
10221,9284,None
10222,9285,None
10223,9286,None
10224,9287,None
10225,9288,None
10226,9289,None
10227,9290,None
10228,9291,None
10229,9292,Violence
10230,9293,None
10231,9294,None
10232,9295,None
10233,9296,None
10234,9297,None
10235,9298,None
10236,9299,Explicit Sex
10237,9300,None
10238,9301,None
10239,9302,None
10240,9303,Violence
10241,9304,None
10242,9305,None
10243,9306,None
10244,9307,None
10245,9308,None
10246,9309,None
10247,9310,None
10248,9311,None
10249,9312,None
10250,9313,None
10251,9314,None
10252,9315,None
10253,9316,None
10254,9317,None
10255,9318,None
10256,9319,None
10257,9320,None
10258,9321,None
10259,9322,None
10260,9323,Animal Abuse
10261,9323,Bullying
10262,9324,None
10263,9325,None
10264,9326,None
10265,9327,None
10266,9328,Violence
10267,9329,None
10268,9330,None
10269,9331,Mature Themes
10270,9332,None
10271,9333,None
10272,9334,Nudity
10273,9335,None
10274,9336,None
10275,9337,None
10276,9338,None
10277,9339,None
10278,9340,None
10279,9341,None
10280,9342,None
10281,9343,None
10282,9344,None
10283,9345,None
10284,9346,None
10285,9347,None
10286,9348,None
10287,9349,Nudity
10288,9350,None
10289,9351,None
10290,9352,None
10291,9353,None
10292,9354,None
10293,9355,None
10294,9356,None
10295,9357,None
10296,9358,None
10297,9359,None
10298,9360,None
10299,9361,None
10300,9362,None
10301,9363,None
10302,9364,None
10303,9365,None
10304,9366,None
10305,9367,None
10306,9368,None
10307,9369,None
10308,9370,None
10309,9371,None
10310,9372,None
10311,9373,None
10312,9374,None
